name,status,lat,lng,source,checked_on,note
"부조","source_reviewed","36.00194","129.2825","https://ko.wikipedia.org/wiki/부조역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"효자","source_reviewed","36.0075","129.33361","https://ko.wikipedia.org/wiki/효자역_(포항)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"괴동","source_reviewed","35.996571","129.375064","https://ko.wikipedia.org/wiki/괴동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대정","source_reviewed","37.64111","126.82111","https://ko.wikipedia.org/wiki/대정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"원릉","source_reviewed","37.6625","126.83972","https://ko.wikipedia.org/wiki/원릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"삼릉","source_reviewed","37.67861","126.85028","https://ko.wikipedia.org/wiki/삼릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"벽제","source_reviewed","37.68028","126.89361","https://ko.wikipedia.org/wiki/벽제역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"일영","source_reviewed","37.70056","126.92917","https://ko.wikipedia.org/wiki/일영역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"장흥","source_reviewed","37.71861","126.94139","https://ko.wikipedia.org/wiki/장흥역_(양주)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"온릉","source_reviewed","37.71833","126.94889","https://ko.wikipedia.org/wiki/온릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"송추","source_reviewed","37.72083","126.97972","https://ko.wikipedia.org/wiki/송추역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대야","source_reviewed","35.94472","126.82389","https://ko.wikipedia.org/wiki/대야역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"군산옥산","source_reviewed","35.94306","126.73639","https://ko.wikipedia.org/wiki/군산옥산신호장","2026-09-21","옥구선 군산옥산신호장과 군산항선 군산옥산 동일 시설 통합"
"군산항","source_reviewed","35.9725","126.56111","https://ko.wikipedia.org/wiki/군산항역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"군산화물선분기","pending","","","https://ko.wikipedia.org/wiki/군산화물선분기역","2026-09-21","조회한 출처에서 확정 좌표 미확보"
"개정","source_reviewed","35.96194","126.76778","https://ko.wikipedia.org/wiki/개정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"군산화물","source_reviewed","35.9802139","126.7207917","https://ko.wikipedia.org/wiki/군산화물역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"금강","source_reviewed","35.8625","128.73722","https://ko.wikipedia.org/wiki/금강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"청천","source_reviewed","35.8801722","128.7672694","https://ko.wikipedia.org/wiki/청천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"하양","source_reviewed","35.909111","128.81835","https://ko.wikipedia.org/wiki/하양역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"금호","source_reviewed","35.9317333","128.8688556","https://ko.wikipedia.org/wiki/금호역_(영천)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"봉정","source_reviewed","35.92833","128.90917","https://ko.wikipedia.org/wiki/봉정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"영천","source_reviewed","35.959512","128.939282","https://ko.wikipedia.org/wiki/영천역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"일로","source_reviewed","34.8474944","126.47655","https://ko.wikipedia.org/wiki/일로역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대불","source_reviewed","34.77333","126.41889","https://ko.wikipedia.org/wiki/대불역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"용강","source_reviewed","35.27111","128.63917","https://ko.wikipedia.org/wiki/용강신호소","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"덕산","source_reviewed","35.28083","128.68806","https://ko.wikipedia.org/wiki/덕산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"제진","source_reviewed","38.56722","128.38806","https://ko.wikipedia.org/wiki/제진역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"감호","source_reviewed","38.63953111","128.33344","https://ko.wikipedia.org/wiki/감호역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부전","source_reviewed","35.164556","129.0601722","https://ko.wikipedia.org/wiki/부전역_(한국철도공사)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"거제해맞이","source_reviewed","35.1822472","129.0692","https://ko.wikipedia.org/wiki/거제해맞이역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"거제","source_reviewed","35.1908917","129.0755167","https://ko.wikipedia.org/wiki/거제역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"교대","source_reviewed","35.19889","129.07722","https://ko.wikipedia.org/wiki/교대역_(부산)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"동래","source_reviewed","35.1975722","129.0897556","https://ko.wikipedia.org/wiki/동래역_(한국철도공사)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"안락","source_reviewed","35.1959611","129.1038028","https://ko.wikipedia.org/wiki/안락역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부산원동","source_reviewed","35.19361","129.11417","https://ko.wikipedia.org/wiki/부산원동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"재송","source_reviewed","35.1895361","129.1201028","https://ko.wikipedia.org/wiki/재송역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"센텀","source_reviewed","35.179167","129.124972","https://ko.wikipedia.org/wiki/센텀역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"벡스코","source_reviewed","35.17167","129.13583","https://ko.wikipedia.org/wiki/벡스코역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신해운대","source_reviewed","35.181674","129.177087","https://ko.wikipedia.org/wiki/신해운대역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"송정","source_reviewed","35.1809278","129.1999306","https://ko.wikipedia.org/wiki/송정역_(부산)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"오시리아","source_reviewed","35.196306","129.208361","https://ko.wikipedia.org/wiki/오시리아역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"기장","source_reviewed","35.24139","129.21806","https://ko.wikipedia.org/wiki/기장역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"일광","source_reviewed","35.2665475","129.232816889","https://ko.wikipedia.org/wiki/일광역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"좌천","source_reviewed","35.31194","129.245","https://ko.wikipedia.org/wiki/좌천역_(한국철도공사)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"월내","source_reviewed","35.32167","129.27389","https://ko.wikipedia.org/wiki/월내역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"서생","source_reviewed","35.34472","129.29222","https://ko.wikipedia.org/wiki/서생역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"남창","source_reviewed","35.4173278","129.2835333","https://ko.wikipedia.org/wiki/남창역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"망양","source_reviewed","35.45583","129.28806","https://ko.wikipedia.org/wiki/망양역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"덕하","source_reviewed","35.4954972","129.3093278","https://ko.wikipedia.org/wiki/덕하역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"개운포","source_reviewed","35.50778","129.32111","https://ko.wikipedia.org/wiki/개운포역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"태화강","source_reviewed","35.53917","129.35417","https://ko.wikipedia.org/wiki/태화강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"북울산","source_reviewed","35.61472","129.37222","https://ko.wikipedia.org/wiki/북울산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"외동신호장","source_reviewed","35.7075","129.32194","https://ko.wikipedia.org/wiki/외동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"경주","source_reviewed","35.79833","129.13889","https://ko.wikipedia.org/wiki/경주역","2026-09-21","현재 건천읍 경주역; 신경주 명칭 통합"
"서경주","source_reviewed","35.885","129.18","https://ko.wikipedia.org/wiki/서경주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"안강","source_reviewed","35.97056","129.23278","https://ko.wikipedia.org/wiki/안강역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"포항","source_reviewed","36.07139","129.34222","https://ko.wikipedia.org/wiki/포항역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"월포","source_reviewed","36.20355611","129.36641694","https://ko.wikipedia.org/wiki/월포역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"장사","source_reviewed","36.284139","129.369139","https://ko.wikipedia.org/wiki/장사역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"강구","source_reviewed","36.35239611","129.37257806","https://ko.wikipedia.org/wiki/강구역_(영덕)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"영덕","source_reviewed","36.4104200889","129.3773053389","https://ko.wikipedia.org/wiki/영덕역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"영해","source_reviewed","36.53806","129.39667","https://ko.wikipedia.org/wiki/영해역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"고래불","source_reviewed","36.60278","129.40639","https://ko.wikipedia.org/wiki/고래불역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"후포","source_reviewed","36.68306","129.43694","https://ko.wikipedia.org/wiki/후포역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"평해","source_reviewed","36.72528","129.44556","https://ko.wikipedia.org/wiki/평해역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"기성","source_reviewed","36.79028","129.4475","https://ko.wikipedia.org/wiki/기성역_(울진)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"매화","source_reviewed","36.88278","129.40972","https://ko.wikipedia.org/wiki/매화역_(경상북도)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"울진","source_reviewed","36.98278","129.395","https://ko.wikipedia.org/wiki/울진역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"죽변","source_reviewed","37.04917","129.40417","https://ko.wikipedia.org/wiki/죽변역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"흥부","source_reviewed","37.09694","129.36917","https://ko.wikipedia.org/wiki/흥부역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"옥원","source_reviewed","37.18389","129.32417","https://ko.wikipedia.org/wiki/옥원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"임원","source_reviewed","37.24056","129.32639","https://ko.wikipedia.org/wiki/임원역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"근덕","source_reviewed","37.31472","129.27722","https://ko.wikipedia.org/wiki/근덕역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"삼척","source_reviewed","37.4299278","129.178722","https://ko.wikipedia.org/wiki/삼척역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신보성","source_reviewed","34.75944","127.08528","https://ko.wikipedia.org/wiki/신보성역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"장동","source_reviewed","34.75389","126.99611","https://ko.wikipedia.org/wiki/장동역_(장흥)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"전남장흥","source_reviewed","34.66917","126.91167","https://ko.wikipedia.org/wiki/전남장흥역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"강진","source_reviewed","34.62806","126.77139","https://ko.wikipedia.org/wiki/강진역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"해남","source_reviewed","34.63639","126.63833","https://ko.wikipedia.org/wiki/해남역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"영암","source_reviewed","34.75944","126.53056","https://ko.wikipedia.org/wiki/영암역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"임성리","source_reviewed","34.820389","126.435417","https://ko.wikipedia.org/wiki/임성리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"묵호항","source_reviewed","37.5398528","129.1121028","https://ko.wikipedia.org/wiki/묵호항역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"주평","source_reviewed","36.64306","128.17056","https://ko.wikipedia.org/wiki/주평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"진남","source_reviewed","36.65528","128.12806","https://ko.wikipedia.org/wiki/진남역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"문경(구역)","source_reviewed","36.7294444","128.1063889","https://www.wikidata.org/wiki/Q1597551","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"서동탄","source_reviewed","37.19575","127.051778","https://ko.wikipedia.org/wiki/서동탄역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부강화물","source_reviewed","36.545","127.34889","https://ko.wikipedia.org/wiki/부강화물역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"장유","source_reviewed","35.21083","128.82083","https://ko.wikipedia.org/wiki/장유역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부산신항","source_reviewed","35.11429","128.8463","https://ko.wikipedia.org/wiki/부산신항역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"동산","source_reviewed","35.875","127.08778","https://ko.wikipedia.org/wiki/동산역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"북전주","source_reviewed","35.86694","127.09722","https://ko.wikipedia.org/wiki/북전주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"삼화","source_reviewed","37.48583","129.06278","https://ko.wikipedia.org/wiki/삼화역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"서울숲","source_reviewed","37.5436472","127.0446861","https://ko.wikipedia.org/wiki/서울숲역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"압구정로데오","source_reviewed","37.5276306","127.0406306","https://ko.wikipedia.org/wiki/압구정로데오역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"강남구청","source_reviewed","37.51722","127.04139","https://ko.wikipedia.org/wiki/강남구청역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"선정릉","source_reviewed","37.5103","127.04385","https://ko.wikipedia.org/wiki/선정릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"선릉","source_reviewed","37.50445","127.0489861","https://ko.wikipedia.org/wiki/선릉역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"한티","source_reviewed","37.496167","127.052889","https://ko.wikipedia.org/wiki/한티역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"도곡","source_reviewed","37.4908306","127.0553833","https://ko.wikipedia.org/wiki/도곡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"구룡(서울)","source_reviewed","37.486778","127.059222","https://ko.wikipedia.org/wiki/구룡역_(서울)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"개포동","source_reviewed","37.488972","127.066028","https://ko.wikipedia.org/wiki/개포동역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"대모산입구","source_reviewed","37.491194","127.07275","https://ko.wikipedia.org/wiki/대모산입구역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"수서","source_reviewed","37.48694","127.10194","https://ko.wikipedia.org/wiki/수서역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"복정","source_reviewed","37.4703278","127.1266222","https://ko.wikipedia.org/wiki/복정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"가천대","source_reviewed","37.44778","127.12694","https://ko.wikipedia.org/wiki/가천대역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"태평","source_reviewed","37.43944","127.12806","https://ko.wikipedia.org/wiki/태평역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"모란","source_reviewed","37.43139","127.12972","https://ko.wikipedia.org/wiki/모란역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"야탑","source_reviewed","37.411139","127.128722","https://ko.wikipedia.org/wiki/야탑역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"서현","source_reviewed","37.3851167","127.1232944","https://ko.wikipedia.org/wiki/서현역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"수내","source_reviewed","37.3785528","127.114275","https://ko.wikipedia.org/wiki/수내역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"정자","source_reviewed","37.3662778","127.1081222","https://ko.wikipedia.org/wiki/정자역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"미금","source_reviewed","37.35","127.10889","https://ko.wikipedia.org/wiki/미금역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"오리","source_reviewed","37.339775","127.1089417","https://ko.wikipedia.org/wiki/오리역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"죽전","source_reviewed","37.324583","127.107417","https://ko.wikipedia.org/wiki/죽전역_(용인)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"보정","source_reviewed","37.312778","127.108333","https://ko.wikipedia.org/wiki/보정역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"구성","source_reviewed","37.29861","127.10556","https://ko.wikipedia.org/wiki/구성역_(용인)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신갈","source_reviewed","37.286156486","127.111268974","https://rail.blue/railroad/logis/stationinfo.aspx?id=425","2026-09-21","위키 좌표 오류를 인접역 거리 검사로 발견; Rail.Blue 주소 및 좌표 채택"
"기흥","source_reviewed","37.2752972","127.1159667","https://ko.wikipedia.org/wiki/기흥역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"상갈","source_reviewed","37.2617972","127.1087167","https://ko.wikipedia.org/wiki/상갈역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"청명","source_reviewed","37.2594861","127.0789444","https://ko.wikipedia.org/wiki/청명역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"영통","source_reviewed","37.25361","127.07556","https://ko.wikipedia.org/wiki/영통역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"망포","source_reviewed","37.2458","127.0573639","https://ko.wikipedia.org/wiki/망포역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"매탄권선","source_reviewed","37.25444","127.04417","https://ko.wikipedia.org/wiki/매탄권선역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"수원시청","source_reviewed","37.25889","127.03667","https://ko.wikipedia.org/wiki/수원시청역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"매교","source_reviewed","37.2654806","127.0156889","https://ko.wikipedia.org/wiki/매교역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"추암","source_reviewed","37.4781861","129.1576639","https://ko.wikipedia.org/wiki/추암역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"삼척해변","source_reviewed","37.4681306","129.1658639","https://ko.wikipedia.org/wiki/삼척해변역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"서화성","source_reviewed","37.24806","126.78694","https://ko.wikipedia.org/wiki/서화성역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"화성시청","source_reviewed","37.19","126.82","https://ko.wikipedia.org/wiki/화성시청역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"향남","source_reviewed","37.12306","126.91306","https://ko.wikipedia.org/wiki/향남역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"안중","source_reviewed","36.97111","126.93806","https://ko.wikipedia.org/wiki/안중역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"인주","source_reviewed","36.83833","126.88167","https://ko.wikipedia.org/wiki/인주역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"합덕","source_reviewed","36.79639","126.79889","https://ko.wikipedia.org/wiki/합덕역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"홍성","source_reviewed","36.59944","126.68111","https://ko.wikipedia.org/wiki/홍성역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"김포공항","source_reviewed","37.5625","126.80083","https://ko.wikipedia.org/wiki/김포공항역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"원종","source_reviewed","37.52417","126.80472","https://ko.wikipedia.org/wiki/원종역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"부천종합운동장","source_reviewed","37.5053806","126.79735","https://ko.wikipedia.org/wiki/부천종합운동장역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"소새울","source_reviewed","37.468222","126.797389","https://ko.wikipedia.org/wiki/소새울역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"시흥대야","source_reviewed","37.450222","126.793","https://ko.wikipedia.org/wiki/시흥대야역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신천","source_reviewed","37.439194","126.78675","https://ko.wikipedia.org/wiki/신천역_(시흥)","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"신현","source_reviewed","37.409667","126.787833","https://ko.wikipedia.org/wiki/신현역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"시흥시청","source_reviewed","37.3805","126.8065","https://ko.wikipedia.org/wiki/시흥시청역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"시흥능곡","source_reviewed","37.370139","126.808889","https://ko.wikipedia.org/wiki/시흥능곡역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"달미","source_reviewed","37.348667","126.809472","https://ko.wikipedia.org/wiki/달미역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"선부","source_reviewed","37.334361","126.809917","https://ko.wikipedia.org/wiki/선부역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"초지","source_reviewed","37.320583","126.806194","https://ko.wikipedia.org/wiki/초지역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
"시우","source_reviewed","37.313083","126.795722","https://ko.wikipedia.org/wiki/시우역","2026-09-21","역 문서 좌표 대조; 측량 정확도 또는 모든 출처의 일치를 보증하지 않음"
